,Dp,YEAR,MO,DY,HR,MN,Hs,Tp,Ta,Temp,lag,time_sin,time_sin_no_year,season
22971,355,2019,4,27,14,49,1.22,5.26,4.31,15.5,154,-9.31713728075748,1.76301364084746e-11,2
22972,350,2019,4,27,15,19,1.16,5.26,4.31,15.4,355,-9.159077291641081,1.06714278446942e-12,2
22973,338,2019,4,27,15,49,1.14,4.76,4.46,15.5,350,-9.00101730252468,1.3607979617197901e-11,2
22980,314,2019,4,27,19,19,1.04,4.35,4.23,16.0,145,-7.89459737870991,1.4082346076096198e-11,2
22983,256,2019,4,27,20,49,0.98,4.35,4.06,16.0,210,-7.420417411360719,2.26010261175479e-11,2
22984,229,2019,4,27,21,19,1.01,4.17,4.1,16.0,256,-7.26235742224432,6.03803249354272e-12,2
23393,353,2019,5,6,9,49,1.64,5.0,4.61,16.6,144,-4.67384650096667,4.30804312188788e-12,2
23394,352,2019,5,6,10,19,1.72,5.26,4.69,16.3,353,-4.51578651185028,-1.22549505021173e-11,2
23395,346,2019,5,6,10,49,1.69,5.0,4.54,16.0,352,-4.35772652273388,2.93897167873448e-11,2
23396,349,2019,5,6,11,19,1.75,5.26,4.61,15.8,346,-4.19966653361748,1.2826723163339599e-11,2
23397,349,2019,5,6,11,49,1.74,5.0,4.57,15.8,349,-4.04160654450109,-3.73627046066559e-12,2
23818,343,2019,5,15,6,19,1.39,4.55,4.58,18.0,38,-12.004157095736199,8.162723449226311e-12,2
23819,341,2019,5,15,6,49,1.5,4.76,4.7,18.0,343,-11.846097106619801,2.0703560281954803e-11,2
23820,341,2019,5,15,7,19,1.59,5.0,4.79,18.0,341,-11.6880371175034,4.14056665794958e-12,2
23821,349,2019,5,15,7,49,1.7,5.26,4.82,17.9,341,-11.529977128387001,1.6681403490678098e-11,2
23822,341,2019,5,15,8,19,1.57,5.26,4.72,17.9,349,-11.371917139270598,1.18409866672847e-13,2
23823,348,2019,5,15,8,49,1.71,5.26,4.84,17.8,341,-11.2138571501542,1.2659246699401302e-11,2
23824,348,2019,5,15,9,19,1.64,5.26,4.91,17.8,348,-11.0557971610378,-3.90374692460389e-12,2
23825,350,2019,5,15,9,49,1.67,5.56,4.81,17.7,348,-10.8977371719215,8.6370899081246e-12,2
23826,352,2019,5,15,10,19,1.61,5.56,4.91,17.6,350,-10.7396771828051,2.11779267408531e-11,2
23827,349,2019,5,15,10,49,1.64,5.26,5.01,17.6,352,-10.581617193688698,4.61493311684787e-12,2
23828,352,2019,5,15,11,19,1.51,5.26,4.88,17.5,349,-10.423557204572301,1.71557699495764e-11,2
23829,342,2019,5,15,11,49,1.48,5.26,4.89,17.6,352,-10.2654972154559,5.927763255711321e-13,2
23830,353,2019,5,15,12,19,1.53,5.56,4.9,17.6,342,-10.1074372263395,1.31336131582996e-11,2
23831,342,2019,5,15,12,49,1.42,5.26,4.75,17.5,353,-9.949377237223072,-3.4293804657056003e-12,2
23832,343,2019,5,15,13,19,1.44,5.0,5.01,17.6,342,-9.79131724810667,9.11145636702288e-12,2
23833,342,2019,5,15,13,49,1.41,5.0,4.77,17.8,343,-9.63325725899027,2.1652293199751397e-11,2
23834,359,2019,5,15,14,19,1.32,5.56,4.87,17.8,342,-9.475197269873881,5.089299575746151e-12,2
23835,343,2019,5,15,14,49,1.34,5.0,4.89,17.9,359,-9.31713728075748,1.76301364084746e-11,2
23836,342,2019,5,15,15,19,1.27,5.26,4.97,17.9,343,-9.159077291641081,1.06714278446942e-12,2
23837,343,2019,5,15,15,49,1.26,5.0,5.04,18.0,342,-9.00101730252468,1.3607979617197901e-11,2
23838,359,2019,5,15,16,19,1.17,5.26,5.08,17.8,343,-8.84295731340829,-2.95501400680732e-12,2
23839,353,2019,5,15,16,49,1.23,5.0,5.2,17.8,359,-8.68489732429189,9.58582282592117e-12,2
24106,214,2019,5,21,6,19,0.81,3.23,3.45,19.4,203,-11.1863638117569,1.1048754640050801e-11,2
24107,220,2019,5,21,6,49,0.86,3.12,3.42,19.5,214,-11.0283038226405,-5.51423898395443e-12,2
24123,353,2019,5,21,14,49,0.65,2.63,3.32,20.3,182,-8.49934399677811,2.0516167599299102e-11,2
24183,359,2019,5,22,20,49,1.14,5.0,4.92,20.0,3,0.98425535020571,1.6266785687931902e-11,2
24184,352,2019,5,22,21,19,1.14,5.0,4.94,20.1,359,1.1423153393221102,-2.96207936073288e-13,2
24185,343,2019,5,22,21,49,1.18,5.26,4.87,20.1,352,1.3003753284385,1.22446288966552e-11,2
24187,352,2019,5,22,22,49,1.15,5.0,4.96,20.0,92,1.6164953066713,8.22247210537846e-12,2
24649,345,2019,6,1,14,49,1.15,4.0,4.03,23.4,166,-9.58973504208394,6.96684919262191e-12,2
24650,345,2019,6,1,15,19,1.14,4.35,4.16,23.4,345,-9.431675052967538,1.95076860253504e-11,2
24651,345,2019,6,1,15,49,1.19,4.35,4.09,23.4,345,-9.27361506385114,2.94469240134518e-12,2
24652,343,2019,6,1,16,19,1.33,4.76,4.23,23.4,345,-9.11555507473474,1.54855292340737e-11,2
24653,356,2019,6,1,17,49,1.2,5.0,4.53,23.5,343,-8.64137510738555,2.4004209275525397e-11,2
24654,350,2019,6,1,18,19,1.06,5.0,4.47,23.5,356,-8.483315118269159,7.44121565152019e-12,2
24655,350,2019,6,1,18,49,1.0,4.76,4.36,23.5,350,-8.32525512915276,1.9982052484248698e-11,2
24657,359,2019,6,1,19,49,1.05,4.35,4.54,23.5,2,-8.00913515091997,1.5959895692971902e-11,2
24661,355,2019,6,1,21,49,0.93,4.55,4.43,23.5,3,-7.37689519445438,7.915582110418481e-12,2
24662,355,2019,6,1,22,19,0.9,4.35,4.38,23.5,355,-7.218835205337981,2.0456418943147e-11,2
24734,352,2019,6,3,12,19,0.85,3.23,3.57,23.5,170,-10.1074372263395,1.31336131582996e-11,2
24735,357,2019,6,3,12,49,0.95,3.57,3.65,23.4,352,-9.949377237223072,-3.4293804657056003e-12,2
24737,356,2019,6,3,13,49,1.02,3.85,3.71,23.2,2,-9.63325725899027,2.1652293199751397e-11,2
24738,346,2019,6,3,14,19,0.96,4.17,3.7,23.3,356,-9.475197269873881,5.089299575746151e-12,2
24740,348,2019,6,3,17,19,1.1,5.0,3.91,23.6,0,-8.52683733517549,2.21266596586497e-11,2
24741,349,2019,6,3,17,49,1.22,4.76,4.0,23.6,348,-8.3687773460591,5.563666034644441e-12,2
24743,357,2019,6,3,18,49,1.28,5.26,4.19,23.6,7,-8.0526573678263,1.5415092433677001e-12,2
24745,355,2019,6,3,19,49,1.29,4.76,4.12,23.5,2,-7.73653738959351,-2.4806475479090297e-12,2
25113,345,2019,6,11,14,49,1.16,3.57,3.72,23.0,156,-8.22674623545166,2.07562435841814e-12,2
25114,355,2019,6,11,15,19,1.26,4.17,3.82,23.2,345,-8.06868624633526,1.4616461191146598e-11,2
25115,355,2019,6,11,15,49,1.37,4.17,3.94,23.2,355,-7.91062625721886,-1.9465324328585902e-12,2
25116,343,2019,6,11,16,19,1.5,4.76,4.11,23.2,355,-7.75256626810246,1.05943043998699e-11,2
25117,343,2019,6,11,16,49,1.53,5.26,4.22,23.2,343,-7.59450627898607,-5.96868922413533e-12,2
25118,338,2019,6,11,17,19,1.51,5.26,4.27,23.3,343,-7.43644628986967,6.57214760859316e-12,2
25119,338,2019,6,11,17,49,1.5,5.26,4.3,23.4,338,-7.278386300753269,1.9112984441321604e-11,2
25120,338,2019,6,11,18,19,1.63,5.56,4.38,23.2,338,-7.120326311636879,2.54999081731642e-12,2
25121,343,2019,6,11,18,49,1.74,5.26,4.53,23.2,338,-6.96226632252048,1.5090827650044898e-11,2
25122,338,2019,6,11,19,19,1.63,5.56,4.47,23.1,343,-6.80420633340408,-1.4721659739603102e-12,2
25123,338,2019,6,11,19,49,1.63,5.56,4.45,23.1,338,-6.646146344287679,1.1068670858768199e-11,2
25124,345,2019,6,11,20,19,1.52,5.88,4.39,23.1,338,-6.48808635517129,-5.49432276523704e-12,2
25125,348,2019,6,11,20,49,1.59,5.56,4.52,23.0,345,-6.3300263660548906,7.046514067491441e-12,2
25126,348,2019,6,11,21,19,1.52,5.56,4.44,23.0,348,-6.17196637693849,1.95873509002199e-11,2
25127,348,2019,6,11,21,49,1.41,5.56,4.22,23.0,348,-6.0139063878221,3.0243572762147098e-12,2
25128,348,2019,6,11,22,19,1.45,5.56,4.28,23.0,348,-5.855846398705701,1.5565194108943198e-11,2
25129,341,2019,6,11,22,49,1.42,5.56,4.31,23.0,348,-5.6977864095893,-9.977995150620239e-13,2
25130,341,2019,6,11,23,19,1.39,5.26,4.23,23.0,341,-5.539726420472911,1.15430373176665e-11,2
25131,341,2019,6,11,23,49,1.35,5.56,4.26,22.9,341,-5.38166643135651,-5.01995630633876e-12,2
25132,349,2019,6,12,0,19,1.35,5.56,4.26,22.8,341,-5.2236064422401105,7.52088052638973e-12,2
25133,343,2019,6,12,0,49,1.28,5.26,4.24,22.9,349,-5.06554645312371,2.00617173591182e-11,2
25134,355,2019,6,12,1,19,1.29,5.56,4.39,22.9,343,-4.90748646400732,3.49872373511299e-12,2
25135,356,2019,6,12,1,49,1.26,5.56,4.42,22.9,355,-4.74942647489092,1.60395605678415e-11,2
25136,355,2019,6,12,2,19,1.12,5.56,4.35,22.8,356,-4.591366485774519,-5.23433056163739e-13,2
25138,357,2019,6,12,3,19,1.05,5.56,4.63,22.8,4,-4.27524650754173,-4.54558984744047e-12,2
25139,359,2019,6,12,3,49,0.99,5.56,4.57,22.8,357,-4.11718651842533,7.995246985288009e-12,2
25143,359,2019,6,12,5,49,0.93,5.26,4.64,22.7,4,-3.4849465619597404,-4.90665972654536e-14,2
25145,359,2019,6,12,6,49,0.88,5.26,4.5,22.7,4,-3.1688265837269505,-4.0712233885421894e-12,2
25147,353,2019,6,12,7,49,0.84,5.0,4.48,22.6,34,-2.85270660549416,-8.09338017981892e-12,2
25616,334,2019,6,22,5,19,0.76,5.0,4.99,24.6,155,-2.28001774444386,4.34674457835257e-12,2
25617,350,2019,6,22,5,49,0.74,5.26,4.9,24.6,334,-2.12195775532746,2.3356661827142e-12,2
25619,348,2019,6,22,6,49,0.73,5.0,5.03,24.5,142,-1.8058377770946699,5.5894670056209e-12,2
25623,353,2019,6,22,8,49,0.7,4.76,4.93,24.5,148,-1.17359782062908,4.821111037250861e-12,2
25624,353,2019,6,22,9,19,0.72,4.55,4.8,24.4,353,-1.01553783151269,2.81003264161249e-12,2
25625,359,2019,6,22,9,49,0.73,4.76,4.76,24.2,353,-0.8574778423962879,7.989542459741209e-13,2
25984,248,2019,6,30,8,19,0.69,2.86,3.5,24.3,186,-0.24126676443965497,-1.4463650029838503e-12,2
25985,249,2019,6,30,8,49,0.71,2.94,3.5,24.1,248,-0.083206775323258,1.8053540846949697e-13,2
26015,335,2019,6,30,23,49,0.86,3.12,3.46,26.1,182,-10.242568295679,-1.9441555472141e-12,2
26016,334,2019,7,1,0,19,0.97,3.85,3.72,26.0,335,2.36327303534694,-1.6993910940507602e-12,3
27945,350,2019,8,10,19,19,0.96,5.0,5.05,28.2,100,-11.1199126750737,-2.5356424327721802e-12,3
27947,348,2019,8,10,20,19,0.89,5.0,4.99,28.1,85,-10.803792696840901,7.181583901345101e-13,3
27948,348,2019,8,10,20,49,0.91,5.0,5.3,28.1,348,-10.6457327077245,-1.2929200055038602e-12,3
28614,355,2019,8,24,21,49,1.41,5.88,4.65,22.5,0,-8.42142840020649,-1.79835576560126e-11,3
29548,335,2019,9,13,12,19,0.78,3.45,3.51,25.8,132,-3.8376887158309705,-3.54525498769098e-12,3
29549,335,2019,9,13,12,49,0.91,3.85,3.57,25.8,335,-3.67962872671458,-2.0108248611696197e-11,3
29550,352,2019,9,13,13,19,0.95,4.0,3.7,25.6,335,-3.52156873759818,-7.56741177896772e-12,3
31159,335,2019,10,17,3,49,1.91,5.56,4.89,22.9,148,-4.34392644019808,-1.50178615903186e-11,4
31160,338,2019,10,17,4,19,1.81,5.56,4.78,22.7,335,-4.18586645108168,-3.15808552143238e-11,4
31161,346,2019,10,17,4,49,1.86,5.56,4.87,22.5,338,-4.027806461965279,1.00638120751384e-11,4
31163,350,2019,10,17,5,49,1.85,5.88,4.81,22.3,132,-3.71168648373249,-2.3062175172872102e-11,4
31165,332,2019,10,17,6,49,1.77,5.0,4.69,22.4,145,-3.39556650549969,2.01949849258491e-12,4
31180,353,2019,10,17,14,19,1.48,5.88,4.46,22.2,141,-1.02466666875374,-1.3594762213623698e-11,4
31189,328,2019,10,17,18,49,1.2,4.76,4.49,22.2,107,0.397873233293835,1.19612779107315e-11,4
31190,350,2019,10,17,19,19,1.18,5.26,4.39,22.2,328,0.555933222410232,-4.6017157132737e-12,4
31195,325,2019,10,17,21,49,1.11,4.35,4.29,22.1,154,1.34623316799222,-2.9209022919832395e-11,4
31197,348,2019,10,17,22,49,1.09,5.56,4.28,22.1,37,1.66235314622501,-4.12734925437542e-12,4
31198,331,2019,10,17,23,19,1.05,4.55,4.24,22.0,348,1.8204131353414101,-2.06903428783806e-11,4
31199,335,2019,10,17,23,49,1.08,5.0,4.23,22.1,331,1.97847312445781,-3.7253336502385897e-11,4
31200,350,2019,10,18,0,19,1.17,5.56,4.45,22.1,335,2.1365331135742,4.39133078707634e-12,4
31201,350,2019,10,18,0,49,1.28,5.56,4.64,22.1,350,2.2945931026906004,-1.21716628369289e-11,4
31202,355,2019,10,18,1,19,1.27,5.88,4.54,22.3,350,2.452653091807,-2.8734656460934102e-11,4
31203,356,2019,10,18,1,49,1.17,5.88,4.53,22.2,355,2.6107130809233903,1.29100108285281e-11,4
31204,348,2019,10,18,2,19,1.28,5.56,4.71,22.2,356,2.7687730700397903,-3.6529827954771295e-12,4
31205,353,2019,10,18,2,49,1.32,5.88,4.8,22.1,348,-11.9743281346915,-2.02159764194823e-11,4
31206,352,2019,10,18,3,19,1.27,5.88,4.8,22.1,353,-11.8162681455751,-3.67789700434876e-11,4
31208,357,2019,10,18,4,19,1.32,5.88,4.59,22.1,0,-11.500148167342301,-1.16972963780306e-11,4
31209,355,2019,10,18,4,49,1.31,5.56,4.47,22.2,357,-11.342088178225902,-2.8260290002035805e-11,4
31210,359,2019,10,18,5,19,1.42,5.56,4.43,22.2,355,-11.1840281891095,1.3384377287426402e-11,4
31211,348,2019,10,18,5,49,1.45,5.26,4.53,22.3,359,-11.0259681999931,-3.17861633657885e-12,4
31212,342,2019,10,18,6,19,1.44,5.26,4.49,22.4,348,-10.8679082108767,-1.97416099605841e-11,4
31213,346,2019,10,18,6,49,1.4,5.26,4.54,22.3,342,-10.7098482217603,-3.63046035845893e-11,4
31214,359,2019,10,18,7,19,1.28,5.88,4.51,22.4,346,-10.5517882326439,5.3400637048729096e-12,4
31215,355,2019,10,18,7,49,1.23,5.0,4.45,22.3,359,-10.3937282435275,-1.12229299191323e-11,4
31216,348,2019,10,18,8,19,1.28,5.26,4.35,22.3,355,-10.2356682544111,-2.77859235431375e-11,4
31219,355,2019,10,18,9,49,1.3,5.26,4.52,22.4,7,-9.76148828706191,-1.92672435016858e-11,4
31221,359,2019,10,18,10,49,1.6,5.88,5.2,22.9,4,-9.445368308829119,5.814430163771191e-12,4
31232,359,2019,10,18,16,19,1.9,6.67,5.39,24.2,2,-7.706708428548749,-1.75551695988399e-12,4
31354,348,2019,10,21,5,19,2.03,5.56,5.09,23.5,135,-3.32455095019597,-4.3380268030628795e-11,4
31355,341,2019,10,21,5,49,2.1,5.56,5.07,23.4,348,-3.16649096107957,-1.7356007411666102e-12,4
31356,343,2019,10,21,6,19,2.23,6.25,5.25,23.3,341,-3.0084309719631803,-1.82985943651718e-11,4
31357,341,2019,10,21,6,49,2.47,5.88,5.39,23.0,343,-2.85037098284678,-3.4861587989177e-11,4
31358,348,2019,10,21,7,19,2.34,6.25,5.15,22.9,341,-2.6923109937303797,6.783079300285151e-12,4
31359,357,2019,10,21,7,49,2.4,6.67,5.08,22.8,348,-2.5342510046139903,-9.77991432372007e-12,4
31361,350,2019,10,21,8,49,2.5,6.25,5.41,22.7,10,-2.2181310263811898,-4.29059015717305e-11,4
31468,355,2019,10,23,14,19,1.47,4.55,4.48,21.2,10,-0.20687338477437,-1.07087310227993e-11,4
31469,357,2019,10,23,14,49,1.5,4.35,4.5,21.2,355,-0.048813395657973,-2.72717246468045e-11,4
31471,359,2019,10,23,15,49,1.61,5.0,4.65,21.2,2,0.267306582574821,-2.19005098134751e-12,4
31472,355,2019,10,23,16,19,1.58,5.0,4.7,21.2,359,0.42536657169121794,-1.87530446053527e-11,4
31891,353,2019,11,1,9,49,2.54,6.25,6.38,20.6,139,-2.99240209345422,-2.26971585621704e-12,4
31892,346,2019,11,1,10,19,2.4,5.88,6.15,20.6,353,-2.83434210433783,-1.88327094802223e-11,4
31893,353,2019,11,1,10,49,2.35,6.25,6.02,20.6,346,-2.6762821152214302,-3.53957031042275e-11,4
31894,353,2019,11,1,11,19,2.28,6.25,6.06,20.6,353,-2.5182221261050297,6.24896418523471e-12,4
31895,348,2019,11,1,11,49,2.23,6.25,5.97,20.6,353,-2.36016213698863,-1.03140294387705e-11,4
31902,357,2019,11,1,15,19,2.35,6.25,6.07,20.6,2,-1.2537422131738603,-9.83966297987222e-12,4
32221,327,2019,11,8,6,49,1.24,4.17,4.27,19.8,107,-10.4372504604338,3.46251408799715e-12,4
32222,329,2019,11,8,7,19,1.36,4.55,4.23,19.8,327,-10.279190471317401,-1.31004795360081e-11,4
32223,335,2019,11,8,7,49,1.52,5.0,4.48,19.8,329,-10.121130482201,-2.96634731600133e-11,4
32224,338,2019,11,8,8,19,1.6,5.0,4.46,19.8,335,-9.96307049308465,1.1981194129448901e-11,4
32225,348,2019,11,8,8,49,1.6,5.0,4.33,19.8,338,-9.80501050396825,-4.58179949455632e-12,4
32226,343,2019,11,8,9,19,1.9,5.26,4.67,19.8,348,-9.646950514851849,-2.11447931185615e-11,4
32227,350,2019,11,8,9,49,1.94,5.88,4.67,19.8,343,-9.48889052573546,-3.77077867425668e-11,4
32228,348,2019,11,8,10,19,2.22,5.88,4.96,19.8,350,-9.330830536619061,3.93688054689543e-12,4
32229,357,2019,11,8,10,49,2.27,6.25,4.98,19.6,348,-9.17277054750266,-1.26261130771098e-11,4
32230,357,2019,11,8,11,19,2.62,6.67,5.32,19.6,357,-9.01471055838626,-2.9189106701115003e-11,4
32438,338,2019,11,12,19,19,1.42,4.0,4.45,18.7,151,-5.940555209871,-4.00397865996234e-11,4
32439,348,2019,11,12,19,49,1.73,4.55,4.6,18.7,338,-5.782495220754599,1.60488068983877e-12,4
32440,348,2019,11,12,20,19,2.14,5.26,4.94,18.8,348,-5.62443523163821,-1.49581129341664e-11,4
32441,346,2019,11,12,20,49,2.32,5.56,5.11,19.0,348,-5.466375242521809,-3.15211065581717e-11,4
32442,350,2019,11,12,21,19,2.6,6.67,5.52,19.0,346,-5.30831525340541,1.0123560731290501e-11,4
32443,356,2019,11,12,21,49,2.96,6.67,5.87,19.0,350,-5.15025526428902,-6.4394328927146906e-12,4
32568,324,2019,11,15,12,19,1.22,3.85,4.3,17.6,125,-0.293917818587046,-3.9545503922007703e-11,4
32569,334,2019,11,15,12,49,1.31,4.35,4.39,17.6,324,-0.135857829470649,2.09916336745444e-12,4
32570,339,2019,11,15,13,19,1.39,4.55,4.52,17.6,334,0.022202159645748,-1.4463830256550799e-11,4
32571,332,2019,11,15,13,49,1.45,5.0,4.56,17.6,339,0.180262148762145,-3.1026823880555996e-11,4
32572,342,2019,11,15,14,19,1.55,5.26,4.62,17.6,332,0.33832213787854204,1.0617843408906199e-11,4
32573,339,2019,11,15,14,49,1.62,5.26,4.61,17.6,342,0.496382126994939,-5.945150215099019e-12,4
32574,350,2019,11,15,15,19,1.47,5.26,4.53,17.6,339,0.6544421161113361,-2.25081438391042e-11,4
32575,355,2019,11,15,15,49,1.5,5.26,4.6,17.6,350,0.8125021052277329,-3.90711374631095e-11,4
32576,353,2019,11,15,16,19,1.5,5.26,4.41,17.6,355,0.97056209434413,2.57352982635273e-12,4
32578,357,2019,11,15,17,19,1.52,5.26,4.55,17.6,10,1.28668207257692,-3.05524574216577e-11,4
